Job_Title,Skill,Company,Company_Industry,No_of_Reviews,No_of_Stars,Date_Since_Posted,Location,Company_Employees
Assistant Vice President (Analytics),Data Mining| Marketing| Management Experience,EXL,Consulting,1208,3.8,15,CT,"Less than 10,000"
Digital Consultant (Wharton Bus Analytics Career Expo),Machine Learning,EXL,Consulting,1208,3.8,1,NY,"Less than 10,000"
Data Analytics Analyst,Machine Learning| Hadoop| R| SDLC| SAS| Oracle| SQL| Tableau| Spark| SPSS| Python,ExcelaCom,Blank,11,3,30,PA,
"Big Data, Data Analyst",Hive| Business Intelligence| Microsoft SQL Server| Hadoop| SQL| HBase| Tableau| Big Data| Data Warehouse| PostgreSQL| Data Analysis| Shell Scripting| Python,ExcelaCom,Blank,11,3,28,CO,
"Data Analyst, Front End Claims",Microsoft Powerpoint| SQL| Windows| Managed Care,Evolent Health,Health Care,90,3.7,11,KY,"Less than 10,000"
Data Analyst,Confluence| XML| SAS| Jira| SQL,Evolent Health,Health Care,90,3.7,30,IL,"Less than 10,000"
Data Analyst,R| Python| SQL| Tableau,Everything But The House (EBTH),Blank,16,2.3,27,OH,
Forecasting Data Analyst,R| SAS| SQL| Microsoft Office| Tableau,Etsy,Blank,32,4.4,30,NY,
"Data Analyst, Finance Analytics",Accounting| Ruby| Hadoop| Project Management| R| Python| SQL,Etsy,Blank,32,4.4,12,NY,
Global HR Master Data Analyst,OBIEE| Oracle,Estee Lauder,Consumer Goods and Services,1464,4.1,30,NY,"10,000+"
Enterprise Data Analyst,Microsoft SQL Server| ERP Systems| Data Warehouse| Power BI| Data Analysis| SAP| GIS,Esri,Internet and Software,92,3.8,30,CA,"Less than 10,000"
Data Analyst,R| SQL| Tableau| Python,eSpark,Blank,2,3,30,CA,
"Data Protection, Data Analyst",Microsoft SQL Server| SQL| Confluence| SharePoint| NFS,Equifax,Banks and Financial Services,550,3.7,30,GA,"10,000+"
Data Analyst,Data Mining| Time Management| Microsoft Powerpoint| Hadoop| R| Statisical Analysis| SAS| SQL| Microsoft Office| Big Data| Python,Epsilon,Blank,259,3.4,30,USA,
2019 Summer Intern Program - Data Analyst Intern,Microsoft Powerpoint| R| SAS| SQL,Epsilon,Blank,259,3.4,15,GA,
Data Analyst,JavaScript| Time Management| Hadoop| Power BI| Scala| R| Kafka| SQL| Tableau| React| Spark| Python| Elasticsearch| AWS,Epsilon,Blank,259,3.4,11,USA,
Sr. Data Analyst II,Oracle| Python| SQL,EPMA,Consulting,5,4.2,6,WA,"Less than 10,000"
Medical Systems Data Analyst,Power BI| Crystal Reports| Microsoft Office| SQL| Tableau,Epic Care,Blank,19,2.5,26,CA,
Transportation Data Analyst,Transportation Management| SQL| Microsoft Office,enVista,Blank,11,3.6,4,IN,
Clinical Data Analyst,Hyperion| R| SAS| SQL| Excel| Tableau| Microsoft Access| SPSS| QlikView| Medical Terminology| Data Analysis,Envision Healthcare,Health Care,149,3.6,26,FL,
Bookkeeper/Data Analyst,,Envisagegroup,Blank,,,30,NY,
Healthcare Reimbursement and Data Analyst,Data Mining| Microsoft Powerpoint| Visual Basic| Power BI| Excel| SQL| Accounting,Ensign Services,Health Care,174,2.8,30,TX,"10,000+"
Compliance Data Analyst,Python| Excel| SQL| Microsoft Access,Ensign Services,Health Care,174,2.8,30,CA,"10,000+"
HR Data Analyst II (896),Microsoft Powerpoint| Microsoft Office| Professional In Human Resources| SHRM Certified Professional,Engie,Energy and Utilities,781,3.7,13,TX,
Epic Clarity Data Analyst Architect,Epic Certification| Epic| SQL,Engage Partners,Blank,16,3.8,30,MD,
Senior Data Analyst,MATLAB,EnerNOC,Energy and Utilities,43,3.8,30,OR,"Less than 10,000"
Senior Data Analyst,Microsoft Powerpoint| SQL,Encompass Community Services,Blank,13,3.2,30,CA,
Data Analyst,SPSS| Statisical Analysis| Microsoft Office,Emory University,Education and Schools,580,4.1,30,GA,
Data Analyst,,Emory University,Education and Schools,580,4.1,30,GA,
Data Analyst,R| Statisical Analysis| SAS,Emory University,Education and Schools,580,4.1,30,GA,
"Data Analyst, Sr",PeopleSoft| MySQL| Microsoft SQL Server| SPSS| R| Oracle| SAS,Emory University,Education and Schools,580,4.1,6,GA,
Public Health Data Analyst,Epidemiology| Qualtrics| SAS| SQL| Excel| HTML5| Microsoft Access| Medical Terminology| Data Analysis,Emory University,Education and Schools,580,4.1,30,GA,
Public Health Data Analyst,Epidemiology| Qualtrics| Medical Terminology| SAS,Emory University,Education and Schools,580,4.1,30,GA,
Data Analyst III,Business Intelligence| Data Mining| Technical Writing| Visual Basic| Project Management| R| SQL| Python,Emory Healthcare,Health Care,1244,4,18,GA,
Data Analyst,Java| STATA| R,Emmis Communications,Blank,57,4.2,29,IN,
Healthcare Data Analyst,Microsoft SQL Server| Microsoft Powerpoint| Crystal Reports| Excel| SQL| Tableau| Microsoft Access,Emerson Hospital,Health Care,87,3.9,6,MA,
Healthcare Data Analyst,Microsoft SQL Server| Microsoft Powerpoint| Crystal Reports| Excel| SQL| Tableau| Microsoft Access,Emerson Hospital,Health Care,87,3.9,5,MA,
eBusiness Data Analyst,Google Analytics| Machine Learning| Microsoft Powerpoint| R| SQL| Spark| MATLAB| Python,EMD,Industrial Manufacturing,50,4,30,MO,"10,000+"
Head of eBusiness Analytics and Data Science,Machine Learning| Marketing Automation| Leadership Experience,EMD,Industrial Manufacturing,50,4,30,MO,"10,000+"
Data Analyst - HEDIS-QARR Analyst,SAS| Managed Care| Microsoft Access,EmblemHealth,Insurance,517,3.6,30,NY,"Less than 10,000"
Data Analyst,Microsoft SQL Server| Data Management| Visual Basic| SAS| SQL| Tableau| Microsoft Access,EmblemHealth,Insurance,517,3.6,30,NY,"Less than 10,000"
Data Analyst,Microsoft SQL Server| SAS| Oracle| Crystal Reports| SQL| Microsoft Office| Microsoft Word| Data Analysis,EmblemHealth,Insurance,517,3.6,30,NY,"Less than 10,000"
Senior Data Analyst (Pharmacy),Business Intelligence| R| SAS| Oracle| Microsoft Office| SQL,EmblemHealth,Insurance,517,3.6,2,NY,"Less than 10,000"
Lead Data Analyst,,EmblemHealth,Insurance,,,30,NY,"Less than 10,000"
Lead Data Analyst,Visual Basic| SAS| SQL| Tableau,EmblemHealth,Insurance,517,3.6,28,NY,"Less than 10,000"
Lead Data Analyst,Microsoft SQL Server| Oracle| SAS| Crystal Reports| SQL| Microsoft Office| Microsoft Word| Data Analysis,EmblemHealth,Insurance,517,3.6,28,NY,"Less than 10,000"
Jr Data Analyst,JavaScript| Data Mining| XML| SAS| SQL| SPSS,"EMA, Inc.",Blank,,,30,MD,
Clinical Data Analyst,"Conflict Management| Epic| ""Drivers License""| Business Analysis",Ely-Bloomenson Community Hospital,Blank,,,1,MN,
Data Analyst,Excel| Leadership Experience,Ellis Medicine,Blank,48,3.9,26,NY,
Sr. Data Analyst,R| SAS| SQL| Tableau| STATA,Electronic Arts,Internet and Software,417,3.9,30,FL,"Less than 10,000"
Performance Improvement Data Analyst,Data Mining| Project Management| Excel,Einstein Healthcare Network,Health Care,112,3.4,19,PA,"Less than 10,000"
Healthcare Data Analyst,Microsoft Powerpoint| Crystal Reports,Edward-Elmhurst Health,Health Care,364,4,5,IL,
Population Health Data Analyst,Epic| Microsoft Powerpoint| Microsoft Office,Edward-Elmhurst Health,Health Care,364,4,20,IL,
Data Analyst,Eclipse| Python| SQL,"Edison Software, Inc.",Blank,,,30,CO,
Data Analyst (Public Trust Clearable),Excel| Supply Chain Experience| Tableau,ECS Federal LLC,Consulting,85,3.6,8,MD,
Sr. Master Data Analyst Global Master Data Organization,Informatica| SQL| Microsoft Office| Excel,Ecolab,Industrial Manufacturing,1287,3.5,5,MN,"10,000+"
Financial Reporting and Data Analyst,Data Mining| ERP Systems| SAP| R| SQL| Excel| Tableau| Python| Financial Modeling,EBSCO Industries Inc,Blank,89,3.7,6,NH,
Senior Data Analyst,Time Management| SQL| Excel| Tableau| Data Analysis| Business Analysis,EBSCO Industries Inc,Blank,89,3.7,24,MA,
Technical Data Analyst,JavaScript| Digital Marketing| CSS| Python| HTML5| SQL,Dyson,Consumer Goods and Services,235,3.7,12,IL,"Less than 10,000"
"Data Analyst- Sales Tools- Bothell, WA",,DXC,Internet and Software,1642,3.3,4,WA,
Data Analyst,,DXC,Internet and Software,1642,3.3,30,NV,
Sr Business Data Analyst,Machine Learning| Project Management| R| SQL| Excel| Tableau| T-SQL| QlikView| Data Analysis| Python,DSD Partners Inc,Blank,,,12,VA,
Blockchain Data Analyst,Microsoft SQL Server| Hadoop| Oracle| C/C++| SQL| Java| Big Data| PostgreSQL| Python,DRW Trading Group,Blank,7,4.6,30,IL,
Blockchain Data Analyst,Microsoft SQL Server| Hadoop| Oracle| C/C++| SQL| Java| Big Data| PostgreSQL| Python,DRW,Blank,,,30,IL,
Data Analyst,Spark| Machine Learning| Python| SQL,Doximity,Blank,2,5,30,CA,
Commission Data Analyst II,Project Management| Marketing| SQL| Excel| Microsoft Office| Microsoft Access,doTERRA International,Consumer Goods and Services,149,4.4,1,UT,
Data Analyst,Machine Learning| R| Statisical Analysis| Python| SQL,Dot818,Blank,,,7,USA,
"Director, Analytics",Data Warehouse| R| MATLAB| SAS| Python| SQL| Tableau,DoorDash,Internet and Software,588,3.3,8,CA,
Data Analyst 1,Data Mining| Power BI| R| Azure| SQL| Tableau| Spark| QlikView| Informatica| Python| OOP,Donnelley Financial Solutions,Consulting,43,3.1,21,IL,"Less than 10,000"
Data Analyst,SQL| Tableau,Dollar Shave Club,Consumer Goods and Services,7,3.9,30,CA,"Less than 10,000"
Enterprise BI Data Analyst,Alteryx| Microsoft Powerpoint| R| Statisical Analysis| SQL| Microsoft Office| Tableau,DJO,Health Care,125,3.3,30,TX,
DATA ANALYST,Data Warehouse,Diverse Lynx,Internet and Software,82,4.8,1,TX,
Data Analyst - Digital Strategy & Growth,Python| SQL| Tableau,Disney,Leisure,4330,4.2,30,CA,"10,000+"
Data Analyst - CRM,Machine Learning| Microsoft Powerpoint| Project Management| Marketing| Digital Marketing| Omniture| SQL| Excel| Tableau| iWork| Spark| Attribution Modeling,Disney,Leisure,46,4.3,7,CA,"10,000+"
Senior Data Analyst,Hive| Hadoop| Marketing| Digital Marketing| SQL| Tableau| Confluence| Spark| Design Experience| Python| Jira,Disney,Leisure,4330,4.2,30,NY,"10,000+"
"Director, Digital &Travel Operations Analytics",Business Intelligence| Project Management| Marketing| E-Commerce| Leadership Experience,Disney,Leisure,4330,4.2,30,FL,"10,000+"
Data Analyst,SQL| Tableau,DISH,"Media, News and Publishing",4479,3.3,22,CO,"10,000+"
Marketing Data Analyst,Google Analytics| Marketing,DISH,"Media, News and Publishing",4479,3.3,30,CO,"10,000+"
Senior Data Analyst,Hive| Hadoop| SQL| Tableau| Spark| Data Analysis| Python,DISH,"Media, News and Publishing",4479,3.3,30,CA,"10,000+"
Sr Digital Data Analyst,Google Analytics| R| Python| SQL| Tableau,"Discovery Communications, LLC","Media, News and Publishing",321,4.2,30,NY,"Less than 10,000"
Media Science Digital Data Analyst,Statistical Software| R| CPA| SAS| SQL| Microsoft Office| Tableau| STATA| Analysis Skills| SPSS| Data Analysis| Python,"Discovery Communications, LLC","Media, News and Publishing",321,4.2,19,NY,"Less than 10,000"
Associate Data Analyst,SAS| SQL,Discover Financial Services,Banks and Financial Services,1948,4,30,IL,"10,000+"
Big Data Technical Data Analyst,Big Data| NoSQL| Hadoop| IT Experience| Compliance Management| HBase,Discover Financial Services,Banks and Financial Services,1948,4,30,IL,"10,000+"
Marketing Data Analyst,Database Marketing| Marketing Automation| SQL| Microsoft Office| Tableau,Direct Resources Group,Blank,,,14,WA,
Data Analyst,,Diné Development Corporation,Blank,,,25,OH,
Data Analyst,Java| Microsoft SQL Server| Microsoft Powerpoint| Visual Basic| SAS| Python| SQL| Microsoft Office| HTML5,Dime Community Bank,Banks and Financial Services,7,2.6,30,NY,
"Analyst, Data & Analysis (Social Analytics)",Data Mining| Microsoft Powerpoint| Microsoft Office,DigitasLBi,Blank,155,3.8,30,NY,
Data Analyst / SQL Developer (Data),Linux| Microsoft SQL Server| Perl| SQL| PostgreSQL| Chef| PowerShell| Scripting| Oracle| Java| Data Warehouse| Shell Scripting| Python| DB2,"Digital Management, LLC",Internet and Software,127,3.7,30,MD,
Data Analyst - eCommerce,,Dick's Sporting Goods,Retail,4635,3.5,12,PA,"10,000+"
SQL + Oracle EBS Data Analyst,Microsoft SQL Server| Oracle EBS| Oracle| SQL,Dice,Blank,,,15,TX,
PM/BA - Banking IT Risk / Ops Risk - Tableau - Up to $650/da...,SQL| Tableau,Dice,Blank,,,11,NY,
Business Data Analyst,Oracle| Crystal Reports| Excel,DHL,Blank,323,3.9,6,GA,
Business Data Analyst,Oracle| Crystal Reports| SQL,DHL,Blank,323,3.9,26,OH,
Business/Data Analyst,Time Management| Microsoft Powerpoint| Microsoft Office,Dexperts,Blank,,,22,TX,
Data Analyst,Business Intelligence| Power BI| Data Analysis| R| SQL| Tableau,Dewpoint,Blank,9,4.2,12,MI,
Data Analyst,Business Analysis| Tableau,Dentsu Aegis Networks,Blank,21,3.9,30,NY,
Data Analyst,Confluence| Data Warehouse| Jira| SQL,Delta Dental of Minnesota,Insurance,5,4.8,30,MN,"Less than 10,000"
Data Analyst,Business Intelligence| Tableau,Deloitte,Consulting,7197,4,30,VA,"10,000+"
Data Analyst,Pig| Hive| Data Mining| Machine Learning| Hadoop| R| SAS| SQL| Tableau| Python,Deloitte,Consulting,7197,4,30,DC,"10,000+"
Data Analyst,Pig| Hive| Data Mining| Machine Learning| TS/SCI Clearance| Hadoop| R| SAS| SQL| Tableau| Python,Deloitte,Consulting,7197,4,30,VA,"10,000+"
Cybersecurity Data Analyst-Secret Clearance,Pig| Hive| Data Mining| Machine Learning| Hadoop| R| SAS| SQL| Tableau| Troubleshooting| Python,Deloitte,Consulting,7197,4,30,DC,"10,000+"
CSG Transformation Advanced Data Analyst,Data Mining| Machine Learning| Hadoop| R| Statisical Analysis| SQL| Teradata| Spark,Dell,Computers and Electronics,8696,4,30,TX,"10,000+"
Environmental Data Analyst,Microsoft SQL Server| Microsoft Powerpoint| R| Management Experience| Crystal Reports| Microsoft Access| Tableau| Java| Microsoft Word| GIS| Python,ddms,Blank,5,2.6,27,USA,
Sr. Data Analyst,Microsoft SQL Server| Microsoft Powerpoint| Scripting| R| Crystal Reports| SQL| Microsoft Access| Tableau| Java| .Net| Microsoft Word| ArcGIS| C#| Python,ddms,Blank,5,2.6,27,USA,
36th EWS Mission Data Analyst,,DCS Corp,Aerospace and Defense,46,4.5,30,FL,"Less than 10,000"
Data Analyst,R| SAS| SQL,DataLab USA,Consulting,2,4.5,30,MD,"Less than 10,000"
Associate IT Data Analyst,T-SQL| Microsoft SQL Server| QlikView| Oracle| SQL| Tableau,Dassault Falcon Jet,Blank,134,3.9,8,AR,
"Data Analyst, Development Research",SPSS| Data Analysis| R| SAS| Python,Dana-Farber Cancer Institute,Health Care,261,4.1,30,MA,
Planning Data Analyst 1,ERP Systems| Oracle| SQL| Excel| Microsoft Office| Microsoft Access| Analysis Skills,D&K Engineering,Blank,16,3.8,8,CA,
Sr Data Analyst,Analysis Skills| Visual Basic| MATLAB,Cymer,Industrial Manufacturing,77,3.6,30,CA,"Less than 10,000"
Pyro/Demo and Explosive Breaching Data Analyst (Journeyman),Microsoft Word| Microsoft Powerpoint| Microsoft Office,"Cydecor, Inc.",Consulting,11,3.9,20,VA,"Less than 10,000"
Data Analyst,SDLC| SQL,Curve IT Consulting,Blank,,,30,DC,
Order Management Data Analyst,Excel| SQL,Curriculum Associates,"Media, News and Publishing",8,4.1,30,MA,"Less than 10,000"
Quality Data Analyst - Senior,,"Cummins Power Systems, LLC.",Industrial Manufacturing,2705,3.9,30,IN,"10,000+"
Quality Data Analyst - Senior,,Cummins Inc.,Industrial Manufacturing,2705,3.9,30,IN,"10,000+"
Healthcare Data Analyst I,SAS| SQL| Microsoft Office| Excel| Microsoft Access,Culinary Health Center,Blank,9,3.9,30,NV,
Geo Data Analyst,Microsoft Office,Cubic Corporation,Government,379,3.8,5,TX,"Less than 10,000"
DATA ANALYST - 18210882,Perl| SAS| SQL| Java| SPSS,CTG,Internet and Software,193,3.6,28,NY,
Data Analyst,R| C/C++| Tableau| Java| .Net| ArcGIS| C#| Data Warehouse| MATLAB| Python,"CSSI, Inc.",Blank,,,30,DC,
Data Analyst and metrics milCloud 2.0,,CSRA,Blank,318,3.5,30,MD,
Metrics and Data Analytics Analyst,,CSRA,Blank,318,3.5,6,VA,
Data Analytics Analyst,,CSRA,Blank,318,3.5,30,VA,
Metrics and Data Analytics Analyst,,CSRA,Blank,318,3.5,30,VA,
Metrics & Data Analytics Analyst,Informatica| Oracle| SQL,CSRA,Blank,318,3.5,30,CA,
Metrics & Data Analytics Analyst,Informatica| Oracle| SQL,CSRA,Blank,318,3.5,30,CA,
Data Analytics Analyst,Oracle| SQL,CSRA,Blank,318,3.5,30,CA,
Data Analytics Analyst,Oracle| SQL,CSRA,Blank,318,3.5,30,CA,
Data Analytics Analyst,Oracle| SQL,CSRA,Blank,318,3.5,30,CA,
Data Analyst,,Crozer Keystone Health System,Health Care,104,3.5,26,PA,"Less than 10,000"
Data Analyst,,Crozer Keystone Health System,Health Care,104,3.5,30,PA,"Less than 10,000"
Sr. Data Analyst,JD Edwards| Accounting| Excel,Crown Castle,Telecommunications,172,4,12,PA,"Less than 10,000"
SQL Data Analyst- Applied Technology - Tax,T-SQL| Microsoft SQL Server| Accounting| SQL| Tableau,Crowe,Consulting,183,3.8,21,MI,"Less than 10,000"
SQL Data Analyst- Applied Technology - Tax,T-SQL| Microsoft SQL Server| Accounting| SQL| Tableau,Crowe,Consulting,183,3.8,21,IN,"Less than 10,000"
SQL Data Analyst- Applied Technology - Tax,T-SQL| Microsoft SQL Server| Accounting| SQL| Tableau,Crowe,Consulting,183,3.8,21,IN,"Less than 10,000"
SQL Data Analyst- Applied Technology - Tax,T-SQL| Microsoft SQL Server| Accounting| SQL| Tableau,Crowe,Consulting,183,3.8,21,IL,"Less than 10,000"
Clinical Data Analyst,PL/SQL| Epic| Data Analysis| SQL| Excel,Crohn's & Colitis Foundation of America,Blank,30,3.9,30,NY,
"Data Analyst, CBS",Hive| Hadoop| R| SQL| Tableau| Python,Criteo,Blank,27,4,16,NY,
"Data Analyst, CBS, Analytics",Hive| Hadoop| R| SQL| Tableau| Python,Criteo,Blank,27,4,16,NY,
"Data Analyst, Global Supply",,Criteo,Blank,27,4,27,NY,
"Data Analyst, Global Supply, Analytics",,Criteo,Blank,27,4,30,NY,
"Product Data Analyst, Sponsored Products, Product",Hadoop,Criteo,Blank,27,4,30,CA,
"Product Data Analyst, Sponsored Products",Hadoop,Criteo,Blank,27,4,30,CA,
"Data Analyst, Brand Solutions, Analytics",Data Mining| Quantitative Analysis| R| SAS| Python| SQL,Criteo,Blank,27,4,14,NY,
"Data Analyst, Brand Solutions",Data Mining| Quantitative Analysis| R| SAS| Python| SQL,Criteo,Blank,27,4,14,NY,
"Senior Data Analyst, CBS",Hive| Hadoop| R| SQL| Tableau| Python,Criteo,Blank,27,4,30,NY,
"Senior Data Analyst, CBS, Analytics",Hive| Hadoop| R| SQL| Tableau| Python,Criteo,Blank,27,4,30,NY,
Data Analyst,JavaScript| Data Mining| SPSS| XML| SAS| SQL,Cricut,Consumer Goods and Services,10,3.3,30,UT,"Less than 10,000"
Data Analyst,R| SAS| SQL| Tableau| STATA| Predictive Analytics| Python,Cricket Health,Blank,,,30,CA,
Data Analyst,R| SAS| Statisical Analysis| SQL| Tableau| SPSS,CRGT Inc.,Aerospace and Defense,131,3.4,9,MD,"Less than 10,000"
Data Analyst,Statisical Analysis| Excel| Microsoft Office,CRGT Inc.,Aerospace and Defense,131,3.4,28,DC,"Less than 10,000"
Data Analyst,Microsoft Powerpoint| Oracle| Microsoft Office,Crestron Electronics,Computers and Electronics,104,3.1,30,NJ,"Less than 10,000"
Data Analyst,Microsoft Powerpoint| Oracle| Microsoft Office,Crestron,Computers and Electronics,104,3.1,30,NJ,"Less than 10,000"
Data Analyst,Business Intelligence| Excel| Microsoft Office| SQL| Tableau| Data Warehouse| Python,Cresco Labs,Blank,3,2.3,4,IL,
Data Analyst - Metrics & Reporting,,Credit Suisse,Banks and Financial Services,1238,3.9,18,NC,"10,000+"
Senior Data Analyst,Machine Learning| R| SQL| Python,Credit Sesame,Blank,,,30,CA,
Data Analyst - Analytic Solutions,Data Analysis| R| SAS| Python| SQL,Credit Acceptance,Banks and Financial Services,120,3.6,20,MI,"Less than 10,000"
HR Data Analyst,Tableau,Creative Arts Agency (CAA),"Media, News and Publishing",53,4,7,CA,
Data Analyst – Healthcare – St. Louis MO,Data Analysis| SAS| Excel| SQL| Microsoft Office,Courtney Raymond Consultants,Blank,,,19,MO,
